sys_time,calling_file,calling_function,train_id,intersection_id,action,status,pid,error_msg,resource_state,has_deadlock,train_state,node_count,cycle_path,edge_type
2025-04-18 08:33:57.758004532,Shared_Memory_Setup/Memory_Segments.c,init_shared_memory,0,SYSTEM,INIT_INTERSECTION,SUCCESS,111998,,{},false,{},0,/sem_intersection_0,
2025-04-18 08:33:57.758083877,Shared_Memory_Setup/Memory_Segments.c,init_shared_memory,0,SYSTEM,INIT_INTERSECTION,SUCCESS,111998,,{},false,{},0,/sem_intersection_1,
2025-04-18 08:33:57.758140641,Shared_Memory_Setup/Memory_Segments.c,init_shared_memory,0,SYSTEM,INIT_INTERSECTION,SUCCESS,111998,,{},false,{},0,/sem_intersection_2,
2025-04-18 08:33:57.758157765,Shared_Memory_Setup/Memory_Segments.c,init_shared_memory,0,SYSTEM,INIT_INTERSECTION,SUCCESS,111998,,{},false,{},0,/sem_intersection_3,
2025-04-18 08:33:57.758173886,Shared_Memory_Setup/Memory_Segments.c,init_shared_memory,0,SYSTEM,INIT_INTERSECTION,SUCCESS,111998,,{},false,{},0,/sem_intersection_4,
