sys_time,calling_file,calling_function,train_id,intersection_id,action,status,pid,error_msg,resource_state,has_deadlock,train_state,node_count,cycle_path,edge_type
2025-04-17 18:07:43.910168258,Railway_System.c,main,0,SYSTEM,QUEUE_CLEANUP,SUCCESS,86930,,{},false,{},0,,
2025-04-17 18:07:43.910309805,Railway_System.c,main,0,SYSTEM,SHUTDOWN,OK,86930,,{},false,{},0,,
